city_name,city_id,OBJECTID,CT20,pct_censustract
Long Beach,286,1950,570404,0.9967
Long Beach,286,1951,570502,1
Long Beach,286,1952,570503,1
Long Beach,286,1953,570504,1
Long Beach,286,1954,570601,1
Lakewood,100,1955,570602,0.0024
Long Beach,286,1955,570602,0.9976
Lakewood,100,1956,570603,0.0001
Long Beach,286,1956,570603,0.9999
Lakewood,100,1957,570701,0.9968
Long Beach,286,1957,570701,0.0032
Lakewood,100,1958,570703,0.9978
Long Beach,286,1958,570703,0.0022
Lakewood,100,1959,570800,0.9976
Long Beach,286,1959,570800,0.0024
Cerritos,108,1960,570901,0.0001
Lakewood,100,1960,570901,0.9999
Lakewood,100,1961,570902,1
Cerritos,108,1962,571000,0
Lakewood,100,1962,571000,1
Long Beach,286,1962,571000,0
Lakewood,100,1963,571101,1
Long Beach,286,1963,571101,0
Lakewood,100,1964,571102,0.9999
Long Beach,286,1964,571102,0.0001
Lakewood,100,1965,571201,0.0013
Long Beach,286,1965,571201,0.9987
Lakewood,100,1966,571202,0.0097
Long Beach,286,1966,571202,0.9903
Lakewood,100,1967,571300,0.9792
Long Beach,286,1967,571300,0.0208
Lakewood,100,1968,571400,0.9999
Long Beach,286,1968,571400,0.0001
Long Beach,286,1969,571502,1
Lakewood,100,1970,571504,0.003
Long Beach,286,1970,571504,0.997
Lakewood,100,1971,571505,0.0021
Long Beach,286,1971,571505,0.9979
Long Beach,286,1972,571600,1
Carson,99,1973,571701,0
Long Beach,286,1973,571701,0.9998
Unincorporated,31,1973,571701,0.0002
Long Beach,286,1974,571703,1
Long Beach,286,1975,571704,1
Long Beach,286,1976,571800,1
Lakewood,100,1977,571900,0.0001
Long Beach,286,1977,571900,0.9999
Lakewood,100,1978,572001,0.1504
Long Beach,286,1978,572001,0.8494
Signal Hill,217,1978,572001,0.0002
Long Beach,286,1979,572201,0.9994
Signal Hill,217,1979,572201,0.0006
Long Beach,286,1980,572202,1
Signal Hill,217,1980,572202,0
Carson,99,1981,572301,0.0001
Long Beach,286,1981,572301,0.9994
Los Angeles,141,1981,572301,0.0004
Long Beach,286,1982,572500,1
Long Beach,286,1983,572600,1
Los Angeles,141,1983,572600,0
Long Beach,286,1984,572700,1
Long Beach,286,1985,573002,1
Long Beach,286,1986,573003,1
Long Beach,286,1987,573004,1
Long Beach,286,1988,573101,1
Long Beach,286,1989,573102,1
Long Beach,286,1990,573201,0.9985
Signal Hill,217,1990,573201,0.0015
Long Beach,286,1991,573202,1
Long Beach,286,1992,573300,0.9999
Signal Hill,217,1992,573300,0.0001
Long Beach,286,1993,573401,0.0036
Signal Hill,217,1993,573401,0.9964
Long Beach,286,1994,573402,0.0021
Signal Hill,217,1994,573402,0.9979
Long Beach,286,1995,573403,0.0101
Signal Hill,217,1995,573403,0.9899
Lakewood,100,1996,573601,0
Long Beach,286,1996,573601,1
Unincorporated,31,1996,573601,0
Lakewood,100,1997,573700,0
Long Beach,286,1997,573700,0.7894
Unincorporated,31,1997,573700,0.2106
Lakewood,100,1998,573800,0.0009
Long Beach,286,1998,573800,0.9991
Long Beach,286,1999,573902,0.9999
Long Beach,286,2000,574000,1
Long Beach,286,2001,574100,1
Long Beach,286,2002,574201,1
Long Beach,286,2003,574202,1
Long Beach,286,2004,574300,1
Long Beach,286,2005,574400,1
Long Beach,286,2006,574500,1
Long Beach,286,2007,574602,1
Long Beach,286,2008,574800,1
Long Beach,286,2009,574901,1
Long Beach,286,2010,574902,1
Long Beach,286,2011,575001,0.9913
Signal Hill,217,2011,575001,0.0087
Long Beach,286,2012,575002,0.9999
Signal Hill,217,2012,575002,0.0001
Long Beach,286,2013,575101,1
Signal Hill,217,2013,575101,0
Long Beach,286,2014,575102,1
Long Beach,286,2015,575103,1
Signal Hill,217,2015,575103,0
Long Beach,286,2016,575201,1
Long Beach,286,2017,575202,1
Long Beach,286,2018,575300,1
Long Beach,286,2019,575401,1
Long Beach,286,2020,575402,1
Long Beach,286,2021,575801,1
Long Beach,286,2022,575802,1
Long Beach,286,2023,575803,1
Long Beach,286,2024,575901,1
Long Beach,286,2025,575902,1
Long Beach,286,2026,576001,0.9705
Long Beach,286,2027,576200,1
Long Beach,286,2028,576301,1
Long Beach,286,2029,576302,1
Long Beach,286,2030,576401,1
Long Beach,286,2031,576402,1
Long Beach,286,2032,576403,1
Long Beach,286,2033,576501,1
Long Beach,286,2034,576502,1
Long Beach,286,2035,576503,1
Long Beach,286,2036,576601,0.8721
Long Beach,286,2037,576602,0.9118
Long Beach,286,2038,576700,0.9719
Long Beach,286,2039,576801,1
Long Beach,286,2040,576802,1
Long Beach,286,2041,576901,1
Long Beach,286,2042,576903,1
Long Beach,286,2043,576904,1
Long Beach,286,2044,577000,1
Long Beach,286,2045,577100,1
Long Beach,286,2046,577200,0.9976
Long Beach,286,2047,577300,1
Long Beach,286,2048,577400,0.9999
Long Beach,286,2049,577501,0.9731
Long Beach,286,2050,577504,0.9667
Long Beach,286,2051,577602,0.9972
Long Beach,286,2052,577604,0.9819
Long Beach,286,2053,577605,0.9812
Long Beach,286,2054,577606,1
Long Beach,286,2055,577700,1
Downey,105,2056,577800,0.5005
Norwalk,37,2056,577800,0.4981
Santa Fe Springs,89,2056,577800,0.0014
Long Beach,286,2057,577900,1
Long Beach,286,2058,578000,0.9999
Los Angeles,141,2058,578000,0.0001
Long Beach,286,2059,578100,1
Avalon,267,2060,599000,0.9981
Unincorporated,31,2060,599000,0.0002
Avalon,267,2061,599100,0.0128
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0.5528
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0
Unincorporated,31,2061,599100,0.4292
Los Angeles,141,2062,600100,0.0002
Unincorporated,31,2062,600100,0.9998
Los Angeles,141,2063,600201,0.0002
Unincorporated,31,2063,600201,0.9998
Los Angeles,141,2064,600202,0.0001
Unincorporated,31,2064,600202,0.9999
Unincorporated,31,2065,600302,1
Unincorporated,31,2066,600303,1
Los Angeles,141,2067,600304,0.0061
Unincorporated,31,2067,600304,0.9939
Hawthorne,80,2068,600400,0
Los Angeles,141,2068,600400,0.0001
Unincorporated,31,2068,600400,0.9999
Hawthorne,80,2069,600501,0
Inglewood,178,2069,600501,0.9976
Unincorporated,31,2069,600501,0.0024
Inglewood,178,2070,600601,0.9952
Los Angeles,141,2070,600601,0
Unincorporated,31,2070,600601,0.0048
Inglewood,178,2071,600602,1
Inglewood,178,2072,600702,0.9995
Los Angeles,141,2072,600702,0.0005
Inglewood,178,2073,600703,1
Inglewood,178,2074,600704,0.9994
Los Angeles,141,2074,600704,0.0006
Inglewood,178,2075,600801,0.9897
Los Angeles,141,2075,600801,0.0103
Inglewood,178,2076,600802,0.9989
Los Angeles,141,2076,600802,0.0011
Inglewood,178,2077,600902,1
Inglewood,178,2078,600911,0.9999
Los Angeles,141,2078,600911,0.0001
Inglewood,178,2079,600912,0.9912
Los Angeles,141,2079,600912,0.0088
Inglewood,178,2080,601001,1
Inglewood,178,2081,601002,1
Inglewood,178,2082,601100,1
Inglewood,178,2083,601202,1
Inglewood,178,2084,601211,1
Inglewood,178,2085,601212,1
Inglewood,178,2086,601301,0.9955
Los Angeles,141,2086,601301,0.0045
Inglewood,178,2087,601302,0.9995
Los Angeles,141,2087,601302,0.0005
Inglewood,178,2088,601303,1
Inglewood,178,2089,601401,1
Los Angeles,141,2089,601401,0
Inglewood,178,2090,601402,1
Inglewood,178,2091,601501,0.3512
Unincorporated,31,2091,601501,0.6488
Inglewood,178,2092,601502,0.0014
Los Angeles,141,2092,601502,0.0001
Unincorporated,31,2092,601502,0.9985
Hawthorne,80,2093,601600,0.0219
Los Angeles,141,2093,601600,0.0002
Unincorporated,31,2093,601600,0.9779
Hawthorne,80,2094,601700,0.1275
Inglewood,178,2094,601700,0.1455
Unincorporated,31,2094,601700,0.7269
Inglewood,178,2095,601801,0.7536
Unincorporated,31,2095,601801,0.2464
Inglewood,178,2096,601802,0.0502
Unincorporated,31,2096,601802,0.9498
Inglewood,178,2097,601900,1
Hawthorne,80,2098,602002,0.9797
Inglewood,178,2098,602002,0.0203
Inglewood,178,2099,602003,1
Hawthorne,80,2100,602103,1
Hawthorne,80,2101,602104,0.9996
Inglewood,178,2101,602104,0.0004
Hawthorne,80,2102,602105,1
Hawthorne,80,2103,602106,1
El Segundo,79,2104,602201,0.0003
Hawthorne,80,2104,602201,0.1153
Los Angeles,141,2104,602201,0.0017
Unincorporated,31,2104,602201,0.8827
Hawthorne,80,2105,602202,0.986
Los Angeles,141,2105,602202,0
Unincorporated,31,2105,602202,0.0138
Unincorporated,31,2105,602202,0.0002
Hawthorne,80,2106,602301,0.3298
Lawndale,81,2106,602301,0.0038
Unincorporated,31,2106,602301,0.6664
El Segundo,79,2107,602302,0
Hawthorne,80,2107,602302,0.9978
Lawndale,81,2107,602302,0
Manhattan Beach,228,2107,602302,0.0009
Redondo Beach,93,2107,602302,0.0003
Unincorporated,31,2107,602302,0.001
Hawthorne,80,2108,602402,0.9992
Lawndale,81,2108,602402,0.0008
Hawthorne,80,2109,602403,1
Hawthorne,80,2110,602404,0.9992
Lawndale,81,2110,602404,0.0008
Hawthorne,80,2111,602504,1
Hawthorne,80,2112,602505,1
Gardena,102,2113,602506,0.001
Hawthorne,80,2113,602506,0.993
Unincorporated,31,2113,602506,0.006
Gardena,102,2114,602507,0.0016
Hawthorne,80,2114,602507,0.9984
Hawthorne,80,2115,602510,1
Hawthorne,80,2116,602511,0.999
Unincorporated,31,2116,602511,0.001
Hawthorne,80,2117,602512,0.0046
Unincorporated,31,2117,602512,0.9954
Gardena,102,2118,602513,0.0002
Hawthorne,80,2118,602513,0.9997
Inglewood,178,2118,602513,0
Unincorporated,31,2118,602513,0.0001
Gardena,102,2119,602601,0.9942
Hawthorne,80,2119,602601,0.001
Unincorporated,31,2119,602601,0.0004
Unincorporated,31,2119,602601,0.0045
Gardena,102,2120,602602,1
Unincorporated,31,2120,602602,0
Gardena,102,2121,602700,0
Hawthorne,80,2121,602700,0.644
Inglewood,178,2121,602700,0.0025
Unincorporated,31,2121,602700,0.3534
Los Angeles,141,2122,602801,0.0071
Unincorporated,31,2122,602801,0.9929
Gardena,102,2123,602802,0
Los Angeles,141,2123,602802,0.0009
Unincorporated,31,2123,602802,0.999
Gardena,102,2124,602900,0.9995
Los Angeles,141,2124,602900,0.0001
Unincorporated,31,2124,602900,0.0004
Gardena,102,2125,603004,1
Gardena,102,2126,603005,1
Gardena,102,2127,603006,1
Gardena,102,2128,603007,0.9999
Los Angeles,141,2128,603007,0.0001
Gardena,102,2129,603008,0.9995
Los Angeles,141,2129,603008,0.0005
Gardena,102,2130,603101,0.9999
Los Angeles,141,2130,603101,0.0001
Gardena,102,2131,603102,0.9998
Los Angeles,141,2131,603102,0.0002
Gardena,102,2132,603200,0.9911
Los Angeles,141,2132,603200,0.0033
Torrance,98,2132,603200,0.0056
Gardena,102,2133,603301,1
Torrance,98,2133,603301,0
Gardena,102,2134,603302,0.996
Torrance,98,2134,603302,0.004
Gardena,102,2135,603400,0.9987
Torrance,98,2135,603400,0.0013
Gardena,102,2136,603500,1
Gardena,102,2137,603600,0.995
Torrance,98,2137,603600,0.0049
Unincorporated,31,2137,603600,0.0001
Gardena,102,2138,603702,0.0007
Hawthorne,80,2138,603702,0.0107
Lawndale,81,2138,603702,0
Torrance,98,2138,603702,0.0001
Unincorporated,31,2138,603702,0.9885
Hawthorne,80,2139,603703,0.9991
Lawndale,81,2139,603703,0
Unincorporated,31,2139,603703,0.0009
Gardena,102,2140,603705,0.0001
Hawthorne,80,2140,603705,0.9993
Unincorporated,31,2140,603705,0.0006
Gardena,102,2141,603706,0.002
Hawthorne,80,2141,603706,0.0005
Unincorporated,31,2141,603706,0.9975
Hawthorne,80,2142,603801,0.0018
Lawndale,81,2142,603801,0.9982
Hawthorne,80,2143,603802,0.0003
Lawndale,81,2143,603802,0.9891
Unincorporated,31,2143,603802,0.0106
Hawthorne,80,2144,603901,0.0002
Lawndale,81,2144,603901,0.9998
Lawndale,81,2145,603902,0.9971
Redondo Beach,93,2145,603902,0.0029
Lawndale,81,2146,604001,0.9928
Redondo Beach,93,2146,604001,0.0072
Lawndale,81,2147,604002,0.9919
Redondo Beach,93,2147,604002,0.0081
Lawndale,81,2148,604101,0.9987
Unincorporated,31,2148,604101,0.0013
Lawndale,81,2149,604102,0.998
Torrance,98,2149,604102,0
Unincorporated,31,2149,604102,0.002
Hawthorne,80,2150,604200,0.002
Inglewood,178,2150,604200,0.998
Los Angeles,141,2151,609900,0.0139
Unincorporated,31,2151,609900,0.9861
El Segundo,79,2152,620001,0.9814
Los Angeles,141,2152,620001,0.0186
El Segundo,79,2153,620002,1
El Segundo,79,2154,620101,0.9798
Los Angeles,141,2154,620101,0.0202
El Segundo,79,2155,620102,0.9996
Los Angeles,141,2155,620102,0.0004
El Segundo,79,2156,620201,0.0011
Manhattan Beach,228,2156,620201,0.928
El Segundo,79,2157,620301,0.0007
Manhattan Beach,228,2157,620301,0.9993
Manhattan Beach,228,2158,620303,1
El Segundo,79,2159,620305,0.0006
Manhattan Beach,228,2159,620305,0.0015
Manhattan Beach,228,2159,620305,0.9802
El Segundo,79,2160,620400,0.0007
Hawthorne,80,2160,620400,0
Manhattan Beach,228,2160,620400,0.9993
Hawthorne,80,2161,620501,0.0003
Lawndale,81,2161,620501,0.0003
Manhattan Beach,228,2161,620501,0.0003
Redondo Beach,93,2161,620501,0.9991
Redondo Beach,93,2162,620521,1
Manhattan Beach,228,2163,620522,0.0051
Redondo Beach,93,2163,620522,0.9949
Lawndale,81,2164,620601,0.0012
Redondo Beach,93,2164,620601,0.9971
Torrance,98,2164,620601,0.0017
Redondo Beach,93,2165,620602,0.9994
Torrance,98,2165,620602,0.0006
Hermosa Beach,211,2166,620701,0
Manhattan Beach,228,2166,620701,0.0014
Redondo Beach,93,2166,620701,0.9986
Hermosa Beach,211,2167,620703,0.0002
Redondo Beach,93,2167,620703,0.9998
Redondo Beach,93,2168,620704,0.998
Torrance,98,2168,620704,0.002
Manhattan Beach,228,2169,620801,1
Redondo Beach,93,2169,620801,0
Hermosa Beach,211,2170,620802,0.0014
Manhattan Beach,228,2170,620802,0.9974
Redondo Beach,93,2170,620802,0.0011
Hermosa Beach,211,2171,620901,0.0015
Manhattan Beach,228,2171,620901,0.9985
Hermosa Beach,211,2172,620904,0.0096
Manhattan Beach,228,2172,620904,0.9903
Hermosa Beach,211,2173,621001,0.9968
Manhattan Beach,228,2173,621001,0.0022
Redondo Beach,93,2173,621001,0.001
Hermosa Beach,211,2174,621005,1
Manhattan Beach,228,2174,621005,0
Hermosa Beach,211,2175,621102,0.9977
Redondo Beach,93,2175,621102,0.0023
Hermosa Beach,211,2176,621104,0.9976
Redondo Beach,93,2176,621104,0.0024
Hermosa Beach,211,2177,621201,0
Redondo Beach,93,2177,621201,1
Torrance,98,2177,621201,0
Hermosa Beach,211,2178,621204,0.0002
Redondo Beach,93,2178,621204,0.0023
Redondo Beach,93,2178,621204,0.0073
Redondo Beach,93,2178,621204,0.0059
Redondo Beach,93,2178,621204,0.0025
Redondo Beach,93,2178,621204,0
Redondo Beach,93,2178,621204,0
Redondo Beach,93,2178,621204,0.0164
Redondo Beach,93,2178,621204,0.0046
Redondo Beach,93,2178,621204,0.958
Redondo Beach,93,2179,621301,0.9999
Torrance,98,2179,621301,0.0001
Redondo Beach,93,2180,621324,0.9961
Redondo Beach,93,2181,621326,0.9994
Torrance,98,2181,621326,0.0006
Redondo Beach,93,2182,621400,0.9994
Torrance,98,2182,621400,0.0006
Gardena,102,2183,650001,0.0003
Torrance,98,2183,650001,0.9997
Lawndale,81,2184,650003,0
Torrance,98,2184,650003,0.9998
Unincorporated,31,2184,650003,0.0002
Gardena,102,2185,650004,0
Torrance,98,2185,650004,1
Unincorporated,31,2185,650004,0
Los Angeles,141,2186,650101,0.003
Torrance,98,2186,650101,0.997
Torrance,98,2187,650102,1
Los Angeles,141,2188,650200,0.0006
Torrance,98,2188,650200,0.9994
Lawndale,81,2189,650300,0.0001
Redondo Beach,93,2189,650300,0.0001
Torrance,98,2189,650300,0.9998
Torrance,98,2190,650401,1
Redondo Beach,93,2191,650501,0.0015
Torrance,98,2191,650501,0.9985
Redondo Beach,93,2192,650502,0.0007
Torrance,98,2192,650502,0.9993
Redondo Beach,93,2193,650603,0.0003
Torrance,98,2193,650603,0.9997
Torrance,98,2194,650604,1
Torrance,98,2195,650605,1
Torrance,98,2196,650606,1
Torrance,98,2197,650607,1
Torrance,98,2198,650701,1
Redondo Beach,93,2199,650702,0
Torrance,98,2199,650702,1
Torrance,98,2200,650801,1
Torrance,98,2201,650802,1
Los Angeles,141,2202,650901,0.0009
Torrance,98,2202,650901,0.9991
Torrance,98,2203,650903,1
Torrance,98,2204,650904,1
Lomita,5,2205,651001,0.0026
Los Angeles,141,2205,651001,0.0017
Torrance,98,2205,651001,0.9957
Lomita,5,2206,651002,0
Torrance,98,2206,651002,1
Lomita,5,2207,651101,0.0011
Torrance,98,2207,651101,0.9989
Torrance,98,2208,651102,1
Redondo Beach,93,2209,651201,0
Torrance,98,2209,651201,1
Torrance,98,2210,651221,1
Torrance,98,2211,651222,1
Palos Verdes Estates,199,2212,651302,0
Torrance,98,2212,651302,1
Palos Verdes Estates,199,2213,651304,0
Redondo Beach,93,2213,651304,0.004
Torrance,98,2213,651304,0.996
Lomita,5,2214,651401,0.0001
Rolling Hills Estates,94,2214,651401,0.0007
Torrance,98,2214,651401,0.9992
Palos Verdes Estates,199,2215,651402,0
Rolling Hills Estates,94,2215,651402,0
Torrance,98,2215,651402,1
Lomita,5,2216,670001,0.9992
Los Angeles,141,2216,670001,0.0001
Torrance,98,2216,670001,0.0007
Lomita,5,2217,670002,0.9993
Los Angeles,141,2217,670002,0.0007
Lomita,5,2218,670003,0.9999
Torrance,98,2218,670003,0.0001
Lomita,5,2219,670101,0.9998
Los Angeles,141,2219,670101,0.0001
Rancho Palos Verdes,96,2219,670101,0
Rolling Hills Estates,94,2219,670101,0.0001
Lomita,5,2220,670102,0.9998
Rolling Hills Estates,94,2220,670102,0
Torrance,98,2220,670102,0.0002
Lomita,5,2221,670201,0
Rolling Hills,201,2221,670201,0
Rolling Hills Estates,94,2221,670201,0.6375
Torrance,98,2221,670201,0.0001
Unincorporated,31,2221,670201,0.2768
Unincorporated,31,2221,670201,0.0856
Palos Verdes Estates,199,2222,670202,0
Rancho Palos Verdes,96,2222,670202,0.0006
Rolling Hills Estates,94,2222,670202,0.9945
Torrance,98,2222,670202,0.0006
Unincorporated,31,2222,670202,0.0001
Unincorporated,31,2222,670202,0.0042
Palos Verdes Estates,199,2223,670324,0.9986
Rancho Palos Verdes,96,2223,670324,0.0001
Rolling Hills Estates,94,2223,670324,0.0001
Torrance,98,2223,670324,0.0001
Palos Verdes Estates,199,2224,670326,0.9987
Rancho Palos Verdes,96,2224,670326,0.0001
Palos Verdes Estates,199,2225,670328,0.9511
Rancho Palos Verdes,96,2225,670328,0
Rancho Palos Verdes,96,2226,670405,0.775
Rolling Hills,201,2226,670405,0.0008
Rolling Hills Estates,94,2226,670405,0.2242
Rancho Palos Verdes,96,2227,670406,0.018
Rolling Hills Estates,94,2227,670406,0.982
Rancho Palos Verdes,96,2228,670407,0.9993
Rolling Hills Estates,94,2228,670407,0.0007
Palos Verdes Estates,199,2229,670413,0.0002
Rancho Palos Verdes,96,2229,670413,0.9998
Palos Verdes Estates,199,2230,670416,0
Rancho Palos Verdes,96,2230,670416,0.9953
Rancho Palos Verdes,96,2231,670417,0.6426
Rolling Hills,201,2231,670417,0.0007
Rolling Hills Estates,94,2231,670417,0.3547
Unincorporated,31,2231,670417,0.0019
Palos Verdes Estates,199,2232,670418,0.0049
Rancho Palos Verdes,96,2232,670418,0.9904
Rolling Hills Estates,94,2232,670418,0.0047
Rancho Palos Verdes,96,2233,670500,0.0004
Rolling Hills,201,2233,670500,0.9996
Rolling Hills Estates,94,2233,670500,0
Unincorporated,31,2233,670500,0
Rancho Palos Verdes,96,2234,670603,1
Los Angeles,141,2235,670604,0
Rancho Palos Verdes,96,2235,670604,0.9957
Rolling Hills,201,2235,670604,0
Lomita,5,2236,670701,0
Los Angeles,141,2236,670701,0.0017
Rancho Palos Verdes,96,2236,670701,0.9983
Rolling Hills Estates,94,2236,670701,0
Lomita,5,2237,670702,0
Los Angeles,141,2237,670702,0.0003
Rancho Palos Verdes,96,2237,670702,0.8527
Rolling Hills,201,2237,670702,0
Rolling Hills Estates,94,2237,670702,0.147
Los Angeles,141,2238,700101,0.0009
West Hollywood,205,2238,700101,0.9991
Los Angeles,141,2239,700102,0.0027
West Hollywood,205,2239,700102,0.9973
Los Angeles,141,2240,700200,0.0011
West Hollywood,205,2240,700200,0.9989
Los Angeles,141,2241,700300,0.0025
West Hollywood,205,2241,700300,0.9975
Los Angeles,141,2242,700400,0.0001
West Hollywood,205,2242,700400,0.9999
Beverly Hills,203,2243,700501,0.0023
Los Angeles,141,2243,700501,0.0024
West Hollywood,205,2243,700501,0.9954
Los Angeles,141,2244,700502,0.0002
West Hollywood,205,2244,700502,0.9998
Beverly Hills,203,2245,700600,0.9994
Los Angeles,141,2245,700600,0.0005
Unincorporated,31,2245,700600,0
West Hollywood,205,2245,700600,0.0001
Beverly Hills,203,2246,700700,0.999
Los Angeles,141,2246,700700,0.001
Beverly Hills,203,2247,700801,0.9992
Los Angeles,141,2247,700801,0
West Hollywood,205,2247,700801,0.0007
Beverly Hills,203,2248,700802,0.9981
Los Angeles,141,2248,700802,0.0019
Beverly Hills,203,2249,700901,0.9998
Los Angeles,141,2249,700901,0.0002
Beverly Hills,203,2250,700902,0.9999
Los Angeles,141,2250,700902,0.0001
Beverly Hills,203,2251,701000,0.9998
Los Angeles,141,2251,701000,0.0002
Los Angeles,141,2252,701201,0
Santa Monica,91,2252,701201,1
Santa Monica,91,2253,701202,1
Santa Monica,91,2254,701302,1
Los Angeles,141,2255,701304,0.0001
Santa Monica,91,2255,701304,0.9999
Santa Monica,91,2256,701402,1
Santa Monica,91,2257,701501,1
Santa Monica,91,2258,701502,1
Los Angeles,141,2259,701601,0.0007
Santa Monica,91,2259,701601,0.9993
Los Angeles,141,2260,701602,0.0058
Santa Monica,91,2260,701602,0.9942
Los Angeles,141,2261,701701,0.0058
Santa Monica,91,2261,701701,0.9942
Santa Monica,91,2262,701702,1
Los Angeles,141,2263,701801,0.0035
Santa Monica,91,2263,701801,0.9965
Santa Monica,91,2264,701802,1
Santa Monica,91,2265,701902,0.0058
Santa Monica,91,2265,701902,0.9912
Santa Monica,91,2266,702002,1
Los Angeles,141,2267,702102,0.0046
Santa Monica,91,2267,702102,0.9954
Santa Monica,91,2268,702201,1
Los Angeles,141,2269,702202,0.0002
Santa Monica,91,2269,702202,0.9998
Los Angeles,141,2270,702300,0.0002
Santa Monica,91,2270,702300,0.9998
Culver City,92,2271,702400,0.9986
Los Angeles,141,2271,702400,0.0014
Culver City,92,2272,702501,0.9999
Los Angeles,141,2272,702501,0.0001
Culver City,92,2273,702502,0.9697
Los Angeles,141,2273,702502,0.0302
Unincorporated,31,2273,702502,0.0001
Culver City,92,2274,702600,0.9953
Los Angeles,141,2274,702600,0.0046
Unincorporated,31,2274,702600,0
Culver City,92,2275,702700,0.9993
Los Angeles,141,2275,702700,0.0007
Culver City,92,2276,702801,0.9989
Los Angeles,141,2276,702801,0.0011
Culver City,92,2277,702802,0.9772
Los Angeles,141,2277,702802,0.0228
Culver City,92,2278,702803,0.9748
Los Angeles,141,2278,702803,0.0252
Los Angeles,141,2279,702900,0.0083
Unincorporated,31,2279,702900,0.0108
Unincorporated,31,2279,702900,0.9809
Culver City,92,2280,703002,0.0009
Inglewood,178,2280,703002,0.0325
Los Angeles,141,2280,703002,0.0004
Unincorporated,31,2280,703002,0.9661
Culver City,92,2281,703003,0.9991
Los Angeles,141,2281,703003,0.0004
Unincorporated,31,2281,703003,0.0004
Los Angeles,141,2282,703100,0.0001
Unincorporated,31,2282,703100,0.9999
Los Angeles,141,2283,703200,0.0016
Unincorporated,31,2283,703200,0.9984
Calabasas,2,2284,800101,0.8396
Los Angeles,141,2284,800101,0
Unincorporated,31,2284,800101,0.1604
Calabasas,2,2285,800103,0.0206
Los Angeles,141,2285,800103,0.0002
Unincorporated,31,2285,800103,0.9792
Calabasas,2,2286,800104,0.0156
Los Angeles,141,2286,800104,0
Unincorporated,31,2286,800104,0.9843
Calabasas,2,2287,800202,0.4939
Unincorporated,31,2287,800202,0.5061
Calabasas,2,2288,800204,0.9929
Los Angeles,141,2288,800204,0
Unincorporated,31,2288,800204,0.0071
Calabasas,2,2289,800205,0.9999
Unincorporated,31,2289,800205,0.0001
Calabasas,2,2290,800206,0
Hidden Hills,207,2290,800206,0.4716
Los Angeles,141,2290,800206,0
Unincorporated,31,2290,800206,0.5283
Agoura Hills,21,2291,800324,0.7838
Westlake Village,22,2291,800324,0.2162
Westlake Village,22,2292,800325,1
Agoura Hills,21,2293,800328,0.0022
Calabasas,2,2293,800328,0.2667
Unincorporated,31,2293,800328,0.731
Agoura Hills,21,2294,800333,1
Agoura Hills,21,2295,800334,1
Unincorporated,31,2295,800334,0
Agoura Hills,21,2296,800335,0.0532
Unincorporated,31,2296,800335,0.8155
Westlake Village,22,2296,800335,0.1312
Agoura Hills,21,2297,800336,0.1612
Calabasas,2,2297,800336,0.0018
Unincorporated,31,2297,800336,0.0093
Unincorporated,31,2297,800336,0
Unincorporated,31,2297,800336,0.8277
Agoura Hills,21,2298,800337,0
Calabasas,2,2298,800337,0.897
Unincorporated,31,2298,800337,0
Unincorporated,31,2298,800337,0.103
Unincorporated,31,2298,800337,0
Agoura Hills,21,2299,800338,0.6999
Westlake Village,22,2299,800338,0.3001
Malibu,1,2300,800406,0.1941
Unincorporated,31,2300,800406,0.8046
Malibu,1,2301,800410,0.1512
Unincorporated,31,2301,800410,0.8472
Malibu,1,2302,800411,0.9967
Unincorporated,31,2302,800411,0
Malibu,1,2303,800412,0
Malibu,1,2303,800412,0.9762
Malibu,1,2304,800504,0
Malibu,1,2304,800504,0.3513
Unincorporated,31,2304,800504,0.6448
Los Angeles,141,2305,800506,0
Malibu,1,2305,800506,0.1533
Unincorporated,31,2305,800506,0.8429
Unincorporated,31,2306,900102,1
Unincorporated,31,2307,900103,1
Unincorporated,31,2308,900104,1
Lancaster,40,2309,900301,0.9984
Unincorporated,31,2309,900301,0.0016
Lancaster,40,2310,900501,1
Lancaster,40,2311,900504,0.9998
Palmdale,41,2311,900504,0.0001
Unincorporated,31,2311,900504,0.0001
Lancaster,40,2312,900505,1
Lancaster,40,2313,900506,1
Lancaster,40,2314,900508,1
Lancaster,40,2315,900509,1
Lancaster,40,2316,900510,1
Lancaster,40,2317,900602,0.9945
Unincorporated,31,2317,900602,0.0055
Lancaster,40,2318,900606,1
Lancaster,40,2319,900607,1
Lancaster,40,2320,900608,1
Lancaster,40,2321,900609,0.9985
Unincorporated,31,2321,900609,0.0015
Lancaster,40,2322,900610,0.9995
