CT20,name,pct_censustract
432502,El Monte,0.5307
432501,El Monte,0.9996
432402,El Monte,1
432401,El Monte,1
432300,El Monte,0.9997
980030,El Segundo,0.8134
980013,El Segundo,0.9979
620102,El Segundo,1
620101,El Segundo,0.9994
620002,El Segundo,1
620001,El Segundo,0.9982
620301,El Segundo,0.0058
620305,El Segundo,0.0002
620400,El Segundo,0
602201,El Segundo,0.0024
980028,El Segundo,0.0004
602302,El Segundo,0.0002
620201,El Segundo,0.0014
980013,El Segundo,0.0002
602201,El Segundo,0
602302,El Segundo,0.0001
620201,El Segundo,0.001
480803,El Sereno,0
480804,El Sereno,0.0001
481901,El Sereno,0.0201
199110,El Sereno,0.0192
530700,El Sereno,0.0001
199120,El Sereno,0.0054
203100,El Sereno,0.0007
201302,El Sereno,0.0021
480704,El Sereno,0
481901,El Sereno,0
482001,El Sereno,0
199110,El Sereno,0.0001
199120,El Sereno,0.0001
201110,El Sereno,0.0005
201120,El Sereno,0.0027
201700,El Sereno,0
201700,El Sereno,0.9986
201602,El Sereno,0.9995
201601,El Sereno,1
201504,El Sereno,1
201503,El Sereno,1
201501,El Sereno,0.9907
201402,El Sereno,0.9993
201401,El Sereno,1
201301,El Sereno,0.2226
201200,El Sereno,1
201120,El Sereno,0.9891
201110,El Sereno,0.9974
901217,Elizabeth Lake,0.0955
901210,Elizabeth Lake,0.3916
920102,Elizabeth Lake,0.005
901217,Elizabeth Lake,0
901210,Elizabeth Lake,0
920102,Elizabeth Lake,0
920102,Elizabeth Lake,0
980010,Elysian Park,0.9322
197200,Elysian Park,0.0008
197300,Elysian Park,0
197410,Elysian Park,0.022
199002,Elysian Park,0.0044
980010,Elysian Park,0.0001
980010,Elysian Park,0.0006
980010,Elysian Park,0
980010,Elysian Park,0
197200,Elysian Park,0
199002,Elysian Park,0
199002,Elysian Park,0
206010,Elysian Park,0.3656
197700,Elysian Park,0.1755
980010,Elysian Valley,0.0089
980010,Elysian Valley,0
980010,Elysian Valley,0.0006
197200,Elysian Valley,0
197410,Elysian Valley,0.0005
187102,Elysian Valley,0
187300,Elysian Valley,0
187300,Elysian Valley,0
197410,Elysian Valley,0.0784
197200,Elysian Valley,0.9991
187300,Elysian Valley,0.069
187200,Elysian Valley,0.9706
187102,Elysian Valley,0.0393
141600,Encino,0.0005
980024,Encino,0.0233
141306,Encino,0.002
139506,Encino,0.9942
139505,Encino,1
262400,Encino,0.0002
980019,Encino,0
132700,Encino,0.1055
262301,Encino,0.0005
139703,Encino,0
980024,Encino,0
980024,Encino,0
139704,Encino,0.0001
139705,Encino,0.0001
980019,Encino,0
132700,Encino,0.0001
132700,Encino,0
132900,Encino,0.0005
141400,Encino,0
262301,Encino,0
139200,Encino,0
141500,Encino,0.9681
141400,Encino,0.9809
139705,Encino,0.9987
139704,Encino,0.999
139703,Encino,0.206
139701,Encino,0.9996
139600,Encino,1
139504,Encino,1
139502,Encino,0.4969
139200,Encino,0.7143
139001,Encino,0.9911
132900,Encino,0.3861
231720,Exposition Park,0.0013
231601,Exposition Park,0.0001
231603,Exposition Park,0.0004
231500,Exposition Park,0.0012
222100,Exposition Park,0.0001
219020,Exposition Park,0.0005
231602,Exposition Park,0.0013
222600,Exposition Park,0.0001
231720,Exposition Park,0.0011
231601,Exposition Park,0
231603,Exposition Park,0.0001
231302,Exposition Park,0.0005
231500,Exposition Park,0
231500,Exposition Park,0.0009
222700,Exposition Park,0.0001
231100,Exposition Park,0
231100,Exposition Park,0.0003
231602,Exposition Park,0.0003
234002,Exposition Park,0.0001
231100,Exposition Park,0
234002,Exposition Park,0.1549
231400,Exposition Park,1
231302,Exposition Park,0.9984
231301,Exposition Park,1
231220,Exposition Park,0.9997
231210,Exposition Park,1
231100,Exposition Park,0.0835
222700,Exposition Park,0.0944
222600,Exposition Park,0.9991
222500,Exposition Park,0.9985
222002,Exposition Park,0.9978
194401,Fairfax,0.0078
700102,Fairfax,0
214505,Fairfax,0
214600,Fairfax,0.0008
191902,Fairfax,0
191902,Fairfax,0
192002,Fairfax,0.001
194401,Fairfax,0.01
214501,Fairfax,0.0009
192001,Fairfax,0.0003
192001,Fairfax,0
214000,Fairfax,0.0023
214000,Fairfax,0.0008
214100,Fairfax,0
214400,Fairfax,0.0028
194500,Fairfax,0.0015
214000,Fairfax,0
214501,Fairfax,0.578
214400,Fairfax,0.9972
214000,Fairfax,0.9956
192002,Fairfax,0.9949
192001,Fairfax,0.9996
532900,Florence,0
237102,Florence,0.0202
229410,Florence,0.003
229420,Florence,0.002
240010,Florence,0.0004
240200,Florence,0.0024
232800,Florence,0.0005
532800,Florence,0
239702,Florence,0
240010,Florence,0.0006
240010,Florence,0.0015
240200,Florence,0.0008
239802,Florence,0.9997
239801,Florence,0.9991
239702,Florence,0.9993
239701,Florence,0.9989
239602,Florence,0.999
239601,Florence,0.9991
239502,Florence,0.9987
239501,Florence,0.9981
239330,Florence,0.999
239320,Florence,1
239310,Florence,0.9989
239202,Florence,1
239201,Florence,1
535400,Florence-Firestone,0.9925
535300,Florence-Firestone,0.9942
535200,Florence-Firestone,0.9998
535102,Florence-Firestone,1
535101,Florence-Firestone,1
535002,Florence-Firestone,1
535001,Florence-Firestone,1
534900,Florence-Firestone,0.9972
534804,Florence-Firestone,0.0003
239501,Florence-Firestone,0.0013
239502,Florence-Firestone,0.0009
239802,Florence-Firestone,0.0002
239801,Florence-Firestone,0.0006
239330,Florence-Firestone,0.0004
240700,Florence-Firestone,0.0003
240010,Florence-Firestone,0.0002
242000,Florence-Firestone,0.0006
242202,Florence-Firestone,0.0004
242201,Florence-Firestone,0.0013
242300,Florence-Firestone,0.0058
240020,Florence-Firestone,0
533103,Florence-Firestone,0.0008
534900,Florence-Firestone,0.0001
535200,Florence-Firestone,0
535400,Florence-Firestone,0
532700,Florence-Firestone,0.0004
242100,Florence-Firestone,0.0037
242100,Florence-Firestone,0.0019
242000,Florence-Firestone,0
532800,Florence-Firestone,0.0002
242300,Florence-Firestone,0
533103,Florence-Firestone,0.0002
533002,Florence-Firestone,0.9981
533001,Florence-Firestone,1
532900,Florence-Firestone,0.9995
532800,Florence-Firestone,0.9962
532700,Florence-Firestone,0.9934
242100,Florence-Firestone,0.395
503801,Fullerton,0.0011
503704,Fullerton,0.0001
503801,Fullerton,0.001
503704,Fullerton,0
603600,Gardena,0.993
603500,Gardena,0.9988
603400,Gardena,1
603302,Gardena,0.9727
603301,Gardena,0.9915
603200,Gardena,0.9866
603102,Gardena,1
603101,Gardena,1
603008,Gardena,0.9866
603007,Gardena,0.9943
603006,Gardena,1
603005,Gardena,1
603004,Gardena,1
602900,Gardena,0.9991
602602,Gardena,0.999
602601,Gardena,0.9983
650001,Gardena,0.0004
603705,Gardena,0
602802,Gardena,0.0001
602506,Gardena,0
602507,Gardena,0.0001
602513,Gardena,0
603706,Gardena,0.0001
602700,Gardena,0
291210,Gardena,0.0038
291220,Gardena,0.009
291300,Gardena,0.0011
650001,Gardena,0
602900,Gardena,0
602900,Gardena,0.0005
603004,Gardena,0
603200,Gardena,0
603200,Gardena,0
603301,Gardena,0.0008
603302,Gardena,0.0032
603600,Gardena,0.0046
603007,Gardena,0.0014
603008,Gardena,0.0007
603705,Gardena,0
603705,Gardena,0
602602,Gardena,0.0004
602802,Gardena,0
602506,Gardena,0.0001
602507,Gardena,0.0001
291120,Gardena,0.0003
602512,Gardena,0.0001
602601,Gardena,0
602601,Gardena,0.001
602513,Gardena,0
603706,Gardena,0.0001
602700,Gardena,0
602700,Gardena,0
291300,Gardena,0
186201,Glassell Park,0.0013
186203,Glassell Park,0.0002
302505,Glassell Park,0
302506,Glassell Park,0
187101,Glassell Park,0.0002
980010,Glassell Park,0
185203,Glassell Park,0.0028
185204,Glassell Park,0
185320,Glassell Park,0.0002
187200,Glassell Park,0.0005
199002,Glassell Park,0.0004
302102,Glassell Park,0
185102,Glassell Park,0.0001
186201,Glassell Park,0.0001
186203,Glassell Park,0.0004
186302,Glassell Park,0.0002
302505,Glassell Park,0
980010,Glassell Park,0
185203,Glassell Park,0.0015
185203,Glassell Park,0.0006
185204,Glassell Park,0
186100,Glassell Park,0.0002
186100,Glassell Park,0
186401,Glassell Park,0.0002
187102,Glassell Park,0.0001
187102,Glassell Park,0.001
199002,Glassell Park,0
199002,Glassell Park,0
302102,Glassell Park,0
186202,Glassell Park,0.0007
186202,Glassell Park,0.0005
187102,Glassell Park,0.5861
186404,Glassell Park,1
186403,Glassell Park,1
186401,Glassell Park,0.9998
186302,Glassell Park,0.9959
186301,Glassell Park,1
186202,Glassell Park,0.9025
186100,Glassell Park,0.6721
300100,Glendale,0.0005
300501,Glendale,0.0081
310100,Glendale,0.0019
300200,Glendale,0.0001
301501,Glendale,0.9949
301502,Glendale,0.9977
302002,Glendale,1
310703,Glendale,0.0093
302202,Glendale,1
301203,Glendale,1
302103,Glendale,1
302505,Glendale,0.9982
187101,Glendale,0
301205,Glendale,1
301801,Glendale,1
301802,Glendale,1
302004,Glendale,1
302503,Glendale,1
302504,Glendale,1
980020,Glendale,0
310202,Glendale,0.0023
980026,Glendale,0
186301,Glendale,0
301901,Glendale,1
460700,Glendale,0.0182
186100,Glendale,0.0004
181300,Glendale,0.0016
181000,Glendale,0.0005
186401,Glendale,0
301204,Glendale,1
302104,Glendale,0.9994
302201,Glendale,1
302301,Glendale,0.9978
302302,Glendale,0.9974
300503,Glendale,0.0037
300601,Glendale,0.9987
460601,Glendale,0.0001
460800,Glendale,0.0007
101300,Glendale,0
301902,Glendale,1
311801,Glendale,0.0317
980009,Glendale,0.0001
302003,Glendale,1
188100,Glendale,0.0003
300701,Glendale,0
300701,Glendale,0
300902,Glendale,0.0001
300902,Glendale,0
301601,Glendale,0
301602,Glendale,0.0005
302505,Glendale,0.0007
302505,Glendale,0
187101,Glendale,0
300301,Glendale,0
300301,Glendale,0
302401,Glendale,0.0015
980020,Glendale,0
300602,Glendale,0
460700,Glendale,0
300800,Glendale,0
186100,Glendale,0
186100,Glendale,0
181300,Glendale,0
181000,Glendale,0.0002
181000,Glendale,0
186401,Glendale,0.0002
302102,Glendale,0
302102,Glendale,0
300503,Glendale,0
460800,Glendale,0
101300,Glendale,0.0001
311801,Glendale,0
980009,Glendale,0
302506,Glendale,1
302401,Glendale,0.9913
302102,Glendale,0.9999
301702,Glendale,0.9812
301701,Glendale,1
301602,Glendale,0.9988
301601,Glendale,0.9984
301400,Glendale,0.9924
301300,Glendale,1
301206,Glendale,1
301100,Glendale,1
301000,Glendale,1
300902,Glendale,0.9908
300901,Glendale,0.9996
300800,Glendale,0.9958
300702,Glendale,0.9962
300701,Glendale,0.9962
300602,Glendale,0.9995
300400,Glendale,0.9989
300301,Glendale,0.9933
403802,Glendora,0.0144
400403,Glendora,0.0099
403801,Glendora,0.0044
404000,Glendora,0.0063
400605,Glendora,0.0002
930400,Glendora,0
401311,Glendora,0.007
403802,Glendora,0.0003
403802,Glendora,0
403801,Glendora,0.0004
403801,Glendora,0.0006
403902,Glendora,0.0001
400605,Glendora,0
400801,Glendora,0
400404,Glendora,0
930400,Glendora,0
401202,Glendora,0.0001
403902,Glendora,0.9978
403901,Glendora,0.9496
401203,Glendora,1
401202,Glendora,0.6419
401201,Glendora,0.9981
401102,Glendora,1
401101,Glendora,1
401002,Glendora,1
401001,Glendora,1
400801,Glendora,0.9245
400501,Glendora,0.9523
400404,Glendora,0.9549
400402,Glendora,0.9977
600100,Gramercy Park,0
600201,Gramercy Park,0
600202,Gramercy Park,0
600400,Gramercy Park,0.0001
600702,Gramercy Park,0.0002
600704,Gramercy Park,0.0009
238100,Gramercy Park,0.0024
238200,Gramercy Park,0.0003
600100,Gramercy Park,0
600100,Gramercy Park,0
600201,Gramercy Park,0
600704,Gramercy Park,0.0001
238000,Gramercy Park,0
238100,Gramercy Park,0
238200,Gramercy Park,0
238400,Gramercy Park,0.0001
238400,Gramercy Park,0
238400,Gramercy Park,0.0003
238400,Gramercy Park,0.9992
238000,Gramercy Park,0.9999
980022,Granada Hills,0.9617
108103,Granada Hills,0.0018
920303,Granada Hills,0
109604,Granada Hills,0.0013
111206,Granada Hills,0.0008
109100,Granada Hills,0.0008
111302,Granada Hills,0.0001
109800,Granada Hills,0.0001
106510,Granada Hills,0.0108
920326,Granada Hills,0
111401,Granada Hills,0.0002
109700,Granada Hills,0
109604,Granada Hills,0.0004
111206,Granada Hills,0.0004
109100,Granada Hills,0.0007
111201,Granada Hills,0.0002
111302,Granada Hills,0.0001
109800,Granada Hills,0.0001
980022,Granada Hills,0.0001
980022,Granada Hills,0.0002
111401,Granada Hills,0.0002
980022,Granada Hills,0
111402,Granada Hills,1
111304,Granada Hills,0.9981
111303,Granada Hills,0.9993
111202,Granada Hills,0.9713
111201,Granada Hills,0.9994
111100,Granada Hills,1
109700,Granada Hills,1
109300,Granada Hills,1
109200,Granada Hills,0.9849
106646,Granada Hills,1
106645,Granada Hills,1
106643,Granada Hills,0.9993
106642,Granada Hills,1
106641,Granada Hills,1
106603,Granada Hills,0.988
242600,Green Meadows,0.0001
535200,Green Meadows,0.0002
540700,Green Meadows,0.0002
241110,Green Meadows,0.0016
242000,Green Meadows,0.0001
540800,Green Meadows,0
241001,Green Meadows,0.0002
240700,Green Meadows,0
240800,Green Meadows,0
241110,Green Meadows,0.0007
240010,Green Meadows,0
240010,Green Meadows,0.0015
241002,Green Meadows,0.0001
241002,Green Meadows,0.0004
240600,Green Meadows,0.0003
240020,Green Meadows,0.0001
241002,Green Meadows,0.9985
241001,Green Meadows,0.6345
240902,Green Meadows,1
240901,Green Meadows,1
240800,Green Meadows,1
240700,Green Meadows,0.9997
240600,Green Meadows,0.6687
240020,Green Meadows,0.8581
240010,Green Meadows,0.8602
920050,Green Valley,0.0203
920102,Green Valley,0.0032
980009,Griffith Park,0.7106
301601,Griffith Park,0.0001
301602,Griffith Park,0.0005
311700,Griffith Park,0.0058
187101,Griffith Park,0
189102,Griffith Park,0.001
189202,Griffith Park,0.0026
311601,Griffith Park,0
188202,Griffith Park,0.0036
188100,Griffith Park,0.0011
188300,Griffith Park,0.0005
189300,Griffith Park,0.0001
301601,Griffith Park,0
301601,Griffith Park,0
301602,Griffith Park,0.0005
187101,Griffith Park,0
311601,Griffith Park,0.0001
311801,Griffith Park,0
311801,Griffith Park,0
980009,Griffith Park,0
980009,Griffith Park,0
980009,Griffith Park,0
980009,Griffith Park,0
500202,Hacienda Heights,0.0105
500204,Hacienda Heights,0
980035,Hacienda Heights,0.0067
500100,Hacienda Heights,0.0002
500300,Hacienda Heights,0
408626,Hacienda Heights,0
501501,Hacienda Heights,0.0006
408627,Hacienda Heights,0
500204,Hacienda Heights,0
500204,Hacienda Heights,0
408503,Hacienda Heights,0
500100,Hacienda Heights,0
408628,Hacienda Heights,0
408402,Hacienda Heights,0
501600,Hacienda Heights,0.0498
409100,Hacienda Heights,0.9897
408631,Hacienda Heights,1
408629,Hacienda Heights,0.9999
408628,Hacienda Heights,0.9998
408627,Hacienda Heights,0.2458
408625,Hacienda Heights,1
408624,Hacienda Heights,0.9968
408623,Hacienda Heights,0.988
408505,Hacienda Heights,1
408504,Hacienda Heights,1
408503,Hacienda Heights,0.998
408402,Hacienda Heights,0.7498
408401,Hacienda Heights,0.9985
212702,Hancock Park,0.0003
192001,Hancock Park,0
214000,Hancock Park,0
215102,Hancock Park,0.0044
191902,Hancock Park,0
191902,Hancock Park,0.0007
192300,Hancock Park,0.0008
192300,Hancock Park,0.0015
192300,Hancock Park,0
211000,Hancock Park,0.0011
192001,Hancock Park,0.0003
214000,Hancock Park,0.0023
214100,Hancock Park,0
215102,Hancock Park,0.0043
191820,Hancock Park,0.0009
192300,Hancock Park,0
214000,Hancock Park,0
214100,Hancock Park,1
211000,Hancock Park,0.7199
192300,Hancock Park,0.7135
191902,Hancock Park,0.4394
980021,Hansen Dam,0.7465
104124,Hansen Dam,0.0005
104703,Hansen Dam,0.0012
104704,Hansen Dam,0.0001
103202,Hansen Dam,0.0055
104108,Hansen Dam,0.0007
103300,Hansen Dam,0.0003
980021,Hansen Dam,0.0001
980021,Hansen Dam,0
104124,Hansen Dam,0.0001
103202,Hansen Dam,0.0003
104108,Hansen Dam,0.0006
980015,Harbor City,0.3078
670001,Harbor City,0
670002,Harbor City,0
543603,Harbor City,0.003
670101,Harbor City,0.0039
543605,Harbor City,0
651001,Harbor City,0.0005
293306,Harbor City,0.0005
670001,Harbor City,0
670002,Harbor City,0
670101,Harbor City,0
651001,Harbor City,0
980015,Harbor City,0
293302,Harbor City,0
293304,Harbor City,0
294410,Harbor City,0.0001
293301,Harbor City,0.0004
294421,Harbor City,0.9999
294410,Harbor City,0.9775
294302,Harbor City,0.0926
293307,Harbor City,0.9959
293306,Harbor City,0.985
293304,Harbor City,1
293302,Harbor City,0.9996
293301,Harbor City,0.978
980005,Harbor Gateway,0.0062
650901,Harbor Gateway,0.0045
543400,Harbor Gateway,0.0001
543501,Harbor Gateway,0.0005
543502,Harbor Gateway,0.0011
543503,Harbor Gateway,0.0001
650101,Harbor Gateway,0
650200,Harbor Gateway,0
602900,Harbor Gateway,0.0001
603004,Harbor Gateway,0
603101,Harbor Gateway,0
603200,Harbor Gateway,0.0009
540901,Harbor Gateway,0.0015
540902,Harbor Gateway,0.002
543605,Harbor Gateway,0
603007,Harbor Gateway,0.0043
543606,Harbor Gateway,0.0004
541003,Harbor Gateway,0
603008,Harbor Gateway,0.0127
293301,Harbor Gateway,0.0039
543502,Harbor Gateway,0.0017
602900,Harbor Gateway,0
602900,Harbor Gateway,0.0005
603004,Harbor Gateway,0
603200,Harbor Gateway,0
540901,Harbor Gateway,0.0002
540902,Harbor Gateway,0.0007
603007,Harbor Gateway,0.0014
292001,Harbor Gateway,0
541003,Harbor Gateway,0.0001
541003,Harbor Gateway,0
603008,Harbor Gateway,0.0007
602802,Harbor Gateway,0.0007
291120,Harbor Gateway,0.0003
291110,Harbor Gateway,0.0006
291110,Harbor Gateway,0
291110,Harbor Gateway,0
291130,Harbor Gateway,0
291300,Harbor Gateway,0
293206,Harbor Gateway,0.9909
293205,Harbor Gateway,0.9854
293204,Harbor Gateway,0.9975
293203,Harbor Gateway,0.9981
292002,Harbor Gateway,1
292001,Harbor Gateway,0.9992
291300,Harbor Gateway,0.9965
291220,Harbor Gateway,0.9866
291210,Harbor Gateway,0.9954
291130,Harbor Gateway,1
291120,Harbor Gateway,0.9997
291110,Harbor Gateway,0.9987
221220,Harvard Heights,0.0004
221402,Harvard Heights,0.0025
221402,Harvard Heights,0.6557
221304,Harvard Heights,0.2354
221303,Harvard Heights,1
221302,Harvard Heights,0.6223
221210,Harvard Heights,0.9885
213202,Harvard Heights,0.9986
213201,Harvard Heights,0.4911
213100,Harvard Heights,0.4278
237900,Harvard Park,0
237202,Harvard Park,0
237402,Harvard Park,0.0001
237800,Harvard Park,0
232500,Harvard Park,0
232500,Harvard Park,0.0006
237300,Harvard Park,0
237300,Harvard Park,0.0002
237402,Harvard Park,0.663
237300,Harvard Park,0.3444
237202,Harvard Park,0.4138
237201,Harvard Park,0.3299
232601,Harvard Park,0.6882
232500,Harvard Park,0.2438
920119,Hasley Canyon,0.3124
920116,Hasley Canyon,0.0967
920106,Hasley Canyon,0.0315
920104,Hasley Canyon,0.0118
920104,Hasley Canyon,0
920104,Hasley Canyon,0
920116,Hasley Canyon,0.0001
920106,Hasley Canyon,0
555212,Hawaiian Gardens,0.9709
555211,Hawaiian Gardens,0.9994
555202,Hawaiian Gardens,0.0239
555106,Hawaiian Gardens,0.9984
980006,Hawaiian Gardens,0.0077
555107,Hawaiian Gardens,0.0021
555105,Hawaiian Gardens,0.0002
980006,Hawaiian Gardens,0.0002
603705,Hawthorne,0.9995
603703,Hawthorne,0.9993
602700,Hawthorne,0.6496
602513,Hawthorne,0.9863
602512,Hawthorne,0.9999
602511,Hawthorne,1
602510,Hawthorne,1
602507,Hawthorne,0.9998
602506,Hawthorne,0.9999
602505,Hawthorne,0.9999
602504,Hawthorne,1
602404,Hawthorne,0.995
602403,Hawthorne,1
602402,Hawthorne,0.9999
602302,Hawthorne,0.9912
602301,Hawthorne,0.343
602202,Hawthorne,0.9934
602201,Hawthorne,0.13
602106,Hawthorne,1
602105,Hawthorne,1
602104,Hawthorne,1
602103,Hawthorne,1
602002,Hawthorne,0.9986
603802,Hawthorne,0
980013,Hawthorne,0.0003
603702,Hawthorne,0.0103
600400,Hawthorne,0.0003
600501,Hawthorne,0.0001
602602,Hawthorne,0.0006
603801,Hawthorne,0.0034
603901,Hawthorne,0.0048
602601,Hawthorne,0.0003
604200,Hawthorne,0.0021
603706,Hawthorne,0.0002
601600,Hawthorne,0.0364
601700,Hawthorne,0.1726
980013,Hawthorne,0.0002
620501,Hawthorne,0
620400,Hawthorne,0
602202,Hawthorne,0.0003
603705,Hawthorne,0
602602,Hawthorne,0.0004
603801,Hawthorne,0.0001
602506,Hawthorne,0.0001
602507,Hawthorne,0.0001
602404,Hawthorne,0
602512,Hawthorne,0.0001
602601,Hawthorne,0.001
602201,Hawthorne,0.0009
602201,Hawthorne,0
602513,Hawthorne,0
602513,Hawthorne,0.0011
601600,Hawthorne,0.0001
602302,Hawthorne,0.0003
602302,Hawthorne,0.0001
602302,Hawthorne,0.0012
602302,Hawthorne,0.0005
602301,Hawthorne,0
602700,Hawthorne,0
601700,Hawthorne,0.0002
601700,Hawthorne,0.0001
602302,Hawthorne,0
621104,Hermosa Beach,0.6348
621102,Hermosa Beach,0.9953
621005,Hermosa Beach,0.5606
621001,Hermosa Beach,0.9996
621201,Hermosa Beach,0.0008
621204,Hermosa Beach,0.0022
620703,Hermosa Beach,0
620802,Hermosa Beach,0.0026
620701,Hermosa Beach,0.0009
620904,Hermosa Beach,0.0003
800206,Hidden Hills,0.4699
800204,Hidden Hills,0.0013
137000,Hidden Hills,0.0003
137302,Hidden Hills,0
800204,Hidden Hills,0
800206,Hidden Hills,0
183402,Highland Park,0.1195
183702,Highland Park,0.0013
186201,Highland Park,0.0022
463800,Highland Park,0.0031
463900,Highland Park,0
181500,Highland Park,0.0008
181600,Highland Park,0
185202,Highland Park,0
480602,Highland Park,0.0013
185102,Highland Park,0.0001
199300,Highland Park,0.0091
183221,Highland Park,0
183222,Highland Park,0.0002
183701,Highland Park,0.0002
186201,Highland Park,0
186203,Highland Park,0.0001
183103,Highland Park,0
183104,Highland Park,0.0016
463800,Highland Park,0
183101,Highland Park,0
183820,Highland Park,0.0013
199002,Highland Park,0
199002,Highland Park,0
185101,Highland Park,0.0018
480602,Highland Park,0
185102,Highland Park,0
199300,Highland Park,0.0009
199400,Highland Park,0.0017
199400,Highland Park,0
199400,Highland Park,0.0001
199400,Highland Park,0.0011
199002,Highland Park,0
199400,Highland Park,0
199400,Highland Park,0.482
186203,Highland Park,0.2998
185101,Highland Park,0.4706
183820,Highland Park,0.9789
183810,Highland Park,1
183701,Highland Park,0.9715
183620,Highland Park,1
183610,Highland Park,1
183520,Highland Park,0.9998
183510,Highland Park,0.9997
183401,Highland Park,0.7943
183300,Highland Park,1
183222,Highland Park,0.2018
183221,Highland Park,0.9989
183220,Highland Park,1
183104,Highland Park,0.9955
183103,Highland Park,0.9152
183101,Highland Park,0.9999
231720,Historic South-Central,0.034
224702,Historic South-Central,0.0007
222700,Historic South-Central,0.0135
224420,Historic South-Central,0.0015
227020,Historic South-Central,0
228210,Historic South-Central,0
231902,Historic South-Central,0.0009
227010,Historic South-Central,0.0001
228600,Historic South-Central,0.0001
231720,Historic South-Central,0.0001
226702,Historic South-Central,0
224702,Historic South-Central,0.0006
222700,Historic South-Central,0
224020,Historic South-Central,0.0001
224020,Historic South-Central,0.0009
224420,Historic South-Central,0.001
227020,Historic South-Central,0
228210,Historic South-Central,0
228220,Historic South-Central,0
228310,Historic South-Central,0
228320,Historic South-Central,0.0001
231100,Historic South-Central,0
231100,Historic South-Central,0
231800,Historic South-Central,1
231100,Historic South-Central,0.915
228600,Historic South-Central,0.4634
228500,Historic South-Central,0.4057
228420,Historic South-Central,1
228410,Historic South-Central,1
228320,Historic South-Central,0.9999
228310,Historic South-Central,0.9999
226702,Historic South-Central,1
226701,Historic South-Central,1
226420,Historic South-Central,1
226410,Historic South-Central,1
226001,Historic South-Central,0.263
224600,Historic South-Central,0.9974
224020,Historic South-Central,0.7251
189903,Hollywood,0.9998
194101,Hollywood,0.0001
194102,Hollywood,0.0001
700102,Hollywood,0.0001
700200,Hollywood,0
700101,Hollywood,0.0002
189702,Hollywood,0.0004
189600,Hollywood,0.0005
192300,Hollywood,0.0003
192420,Hollywood,0.0001
189501,Hollywood,0.0025
189502,Hollywood,0
192001,Hollywood,0
189300,Hollywood,0.0006
192410,Hollywood,0.0005
191720,Hollywood,0.004
191902,Hollywood,0
191902,Hollywood,0.0007
700102,Hollywood,0.0002
190402,Hollywood,0.0001
190901,Hollywood,0.0022
189600,Hollywood,0.0007
192300,Hollywood,0.0008
192300,Hollywood,0.0007
192420,Hollywood,0.0003
189801,Hollywood,0.0001
190302,Hollywood,0.0021
189501,Hollywood,0.0038
189502,Hollywood,0.005
190303,Hollywood,0.0018
190303,Hollywood,0.0001
192001,Hollywood,0
189300,Hollywood,0.0003
190510,Hollywood,0.0005
191110,Hollywood,0
191710,Hollywood,0.0015
191820,Hollywood,0.0009
192410,Hollywood,0.0013
192420,Hollywood,0
191902,Hollywood,0.5599
191901,Hollywood,1
191820,Hollywood,0.9991
191810,Hollywood,1
191720,Hollywood,0.9944
191710,Hollywood,0.9984
191000,Hollywood,1
190902,Hollywood,1
190901,Hollywood,0.9969
190802,Hollywood,1
190801,Hollywood,1
190702,Hollywood,1
190701,Hollywood,1
190510,Hollywood,0.747
190303,Hollywood,0.9949
190302,Hollywood,0.9979
190202,Hollywood,0.999
190201,Hollywood,0.9973
190102,Hollywood,0.9999
190101,Hollywood,0.9961
189907,Hollywood,0.9995
189906,Hollywood,0.9987
189905,Hollywood,1
189904,Hollywood,1
189802,Hollywood,0.9995
189801,Hollywood,0.5918
980009,Hollywood Hills,0.2837
194101,Hollywood Hills,0.016
194102,Hollywood Hills,0.0002
190202,Hollywood Hills,0.001
190101,Hollywood Hills,0.0031
190302,Hollywood Hills,0
190303,Hollywood Hills,0.0032
311601,Hollywood Hills,0
980039,Hollywood Hills,0.0004
190201,Hollywood Hills,0.0024
194101,Hollywood Hills,0.0005
194102,Hollywood Hills,0
189702,Hollywood Hills,0.001
143700,Hollywood Hills,0.0001
143700,Hollywood Hills,0.0003
143700,Hollywood Hills,0
189600,Hollywood Hills,0.0007
190302,Hollywood Hills,0.0021
189704,Hollywood Hills,0.0002
189501,Hollywood Hills,0.0038
189502,Hollywood Hills,0.005
190303,Hollywood Hills,0.0018
311601,Hollywood Hills,0
980009,Hollywood Hills,0
980039,Hollywood Hills,0
189300,Hollywood Hills,0.0003
189300,Hollywood Hills,0
143700,Hollywood Hills,0
980039,Hollywood Hills,0
189704,Hollywood Hills,0.9673
189703,Hollywood Hills,0.9999
189702,Hollywood Hills,0.9965
189600,Hollywood Hills,0.9988
189502,Hollywood Hills,0.995
189501,Hollywood Hills,0.9936
189400,Hollywood Hills,1
189300,Hollywood Hills,0.6196
143700,Hollywood Hills,0.6013
700200,Hollywood Hills West,0
700300,Hollywood Hills West,0.0001
700501,Hollywood Hills West,0.0021
700502,Hollywood Hills West,0
143901,Hollywood Hills West,0.0002
189702,Hollywood Hills West,0.0012
143700,Hollywood Hills West,0.001
700600,Hollywood Hills West,0.0005
189802,Hollywood Hills West,0.0004
143802,Hollywood Hills West,0.0014
194300,Hollywood Hills West,0
194101,Hollywood Hills West,0.0005
194102,Hollywood Hills West,0
194102,Hollywood Hills West,0.0001
700200,Hollywood Hills West,0.0001
700300,Hollywood Hills West,0.0001
